timestamp,frame,x,y,z,alpha,beta,gamma
2025-07-03T21:28:49.833096,84,0.5744447708129883,4.1708478927612305,0.698500394821167,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:50.044584,85,0.5744447708129883,4.1708478927612305,0.698500394821167,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:50.265086,86,0.5744447708129883,4.1708478927612305,0.698500394821167,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:50.484650,87,0.5738925933837891,4.120852470397949,0.6985004544258118,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:50.700404,88,0.5738925933837891,4.120852470397949,0.6985004544258118,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:50.928143,89,0.5738925933837891,4.120852470397949,0.6985004544258118,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:51.146084,90,0.573338508605957,4.070855140686035,0.6985004544258118,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:51.363069,91,0.573338508605957,4.070855140686035,0.6985004544258118,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:51.578674,92,0.5727853775024414,4.020859718322754,0.6985004544258118,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:51.792193,93,0.5727853775024414,4.020859718322754,0.6985004544258118,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:51.982506,94,0.5727853775024414,4.020859718322754,0.6985004544258118,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:52.178249,95,0.5722312927246094,3.97086238861084,0.6985005140304565,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:52.382382,96,0.5722312927246094,3.97086238861084,0.6985005140304565,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:52.582434,97,0.5716791152954102,3.920865058898926,0.6985005140304565,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:52.784557,98,0.5711259841918945,3.8708677291870117,0.6985005736351013,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:52.995768,99,0.5705718994140625,3.820868492126465,0.6985006332397461,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:53.207320,100,0.5705718994140625,3.820868492126465,0.6985006332397461,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:53.428980,101,0.5700178146362305,3.7708749771118164,0.6985006332397461,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:53.646043,102,0.5694637298583984,3.7208757400512695,0.6985006928443909,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:53.868092,103,0.5689115524291992,3.6708803176879883,0.6985006928443909,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:54.086012,104,0.5683584213256836,3.620882987976074,0.6985006928443909,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:54.302499,105,0.5683584213256836,3.620882987976074,0.6985006928443909,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:54.520400,106,0.5678043365478516,3.570887565612793,0.6985008120536804,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:54.738431,107,0.5672502517700195,3.520888328552246,0.6985008120536804,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:54.954215,108,0.5666971206665039,3.470890998840332,0.6985008120536804,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:55.162207,109,0.5666971206665039,3.470890998840332,0.6985008120536804,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:55.384080,110,0.5661439895629883,3.420893669128418,0.6985008716583252,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:55.580645,111,0.5655908584594727,3.3708982467651367,0.6985008716583252,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:55.800488,112,0.5655908584594727,3.3708982467651367,0.6985008716583252,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:56.016391,113,0.5650367736816406,3.3209009170532227,0.6985008716583252,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:56.230219,114,0.5644826889038086,3.2709035873413086,0.69850093126297,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:56.444057,115,0.563929557800293,3.2209062576293945,0.69850093126297,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:56.665165,116,0.563929557800293,3.2209062576293945,0.69850093126297,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:56.881639,117,0.5633754730224609,3.1709108352661133,0.69850093126297,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:57.098458,118,0.5628232955932617,3.120913505554199,0.6985010504722595,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:57.312063,119,0.5628232955932617,3.120913505554199,0.6985010504722595,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:57.526080,120,0.5622682571411133,3.070918083190918,0.6985010504722595,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:57.745322,121,0.5617151260375977,3.020918846130371,0.6985011100769043,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:57.956510,122,0.5611629486083984,2.97092342376709,0.6985011696815491,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:58.174301,123,0.5606088638305664,2.920926094055176,0.6985011696815491,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:58.391668,124,0.5600547790527344,2.8709287643432617,0.6985011696815491,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:58.606508,125,0.5600547790527344,2.8709287643432617,0.6985011696815491,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:58.807015,126,0.5595016479492188,2.820929527282715,0.6985011696815491,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:59.022049,127,0.5595016479492188,2.820929527282715,0.6985011696815491,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:59.242946,128,0.5589494705200195,2.7709341049194336,0.6985011696815491,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:59.451506,129,0.5583944320678711,2.7209386825561523,0.6985012888908386,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:59.658005,130,0.5583944320678711,2.7209386825561523,0.6985012888908386,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:28:59.876127,131,0.5578422546386719,2.6709413528442383,0.6985012888908386,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:00.094044,132,0.5572891235351562,2.620944023132324,0.6985012888908386,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:00.315068,133,0.5567350387573242,2.57094669342041,0.6985013484954834,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:00.539494,134,0.5561819076538086,2.520949363708496,0.6985014081001282,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:00.761421,135,0.555628776550293,2.470953941345215,0.6985014081001282,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:00.973632,136,0.555628776550293,2.470953941345215,0.6985014081001282,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:01.195428,137,0.5550746917724609,2.420956611633301,0.6985014081001282,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:01.414731,138,0.5545206069946289,2.3709592819213867,0.698501467704773,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:01.626493,139,0.5545206069946289,2.3709592819213867,0.698501467704773,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:01.838850,140,0.5539684295654297,2.3209638595581055,0.6985015273094177,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:02.064870,141,0.5534143447875977,2.2709665298461914,0.6985015273094177,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:02.270690,142,0.5528602600097656,2.2209692001342773,0.6985015273094177,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:02.484407,143,0.5528602600097656,2.2209692001342773,0.6985015273094177,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:02.694620,144,0.5523061752319336,2.1709699630737305,0.6985016465187073,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:02.898784,145,0.5517539978027344,2.120974540710449,0.6985016465187073,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:03.112005,146,0.5517539978027344,2.120974540710449,0.6985016465187073,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:03.324293,147,0.5511989593505859,2.070979118347168,0.6985016465187073,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:03.545593,148,0.5506467819213867,2.020979881286621,0.6985016465187073,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:03.760880,149,0.5506467819213867,2.020979881286621,0.6985016465187073,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:03.978297,150,0.5500926971435547,1.9709824323654175,0.6985016465187073,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:04.195455,151,0.5495386123657227,1.9209851026535034,0.698501706123352,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:04.411460,152,0.5489864349365234,1.8709896802902222,0.6985017657279968,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:04.615331,153,0.5484323501586914,1.820994257926941,0.6985017657279968,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:04.832173,154,0.5478782653808594,1.770995020866394,0.6985018849372864,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:05.052162,155,0.5478782653808594,1.770995020866394,0.6985018849372864,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:05.265941,156,0.5473251342773438,1.7209995985031128,0.6985018849372864,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:05.479591,157,0.5467720031738281,1.6710022687911987,0.6985018849372864,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:05.694719,158,0.5462188720703125,1.6210049390792847,0.6985018849372864,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:05.902520,159,0.5462188720703125,1.6210049390792847,0.6985018849372864,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:06.104287,160,0.5456657409667969,1.5710095167160034,0.6985018849372864,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:06.323280,161,0.5451116561889648,1.5210102796554565,0.6985018849372864,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:06.525118,162,0.5451116561889648,1.5210102796554565,0.6985018849372864,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:06.726932,163,0.5445585250854492,1.4710148572921753,0.6985020041465759,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:06.935826,164,0.5440044403076172,1.4210156202316284,0.6985020041465759,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:07.155980,165,0.543452262878418,1.3710201978683472,0.6985020041465759,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:07.373545,166,0.543452262878418,1.3710201978683472,0.6985020041465759,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:07.577399,167,0.5428981781005859,1.321022868156433,0.6985021233558655,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:07.784560,168,0.5423440933227539,1.2710274457931519,0.6985021233558655,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:08.002711,169,0.5417909622192383,1.2210301160812378,0.6985021233558655,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:08.221267,170,0.5412378311157227,1.1710327863693237,0.6985021829605103,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:08.436200,171,0.540684700012207,1.1210354566574097,0.6985021829605103,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:08.653632,172,0.540130615234375,1.0710362195968628,0.698502242565155,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:08.873128,173,0.540130615234375,1.0710362195968628,0.698502242565155,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:09.085863,174,0.539576530456543,1.0210427045822144,0.698502242565155,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:09.303309,175,0.539576530456543,1.0210427045822144,0.698502242565155,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:09.512874,176,0.5390233993530273,0.9710453748703003,0.698502242565155,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:09.702146,177,0.5384712219238281,0.9210480451583862,0.6985023021697998,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:09.905632,178,0.5384712219238281,0.9210480451583862,0.6985023021697998,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:10.112938,179,0.5379171371459961,0.871052622795105,0.6985023617744446,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:10.309273,180,0.5373630523681641,0.8210533857345581,0.6985023617744446,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:10.535682,181,0.536808967590332,0.771056056022644,0.6985023617744446,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:10.751333,182,0.5362567901611328,0.7210606336593628,0.6985024213790894,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:10.965180,183,0.5362567901611328,0.7210606336593628,0.6985024213790894,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:11.182947,184,0.5357036590576172,0.6710613965988159,0.6985024809837341,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:11.391345,185,0.5351495742797852,0.6210659742355347,0.6985024809837341,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:11.611615,186,0.5345945358276367,0.5710686445236206,0.6985024809837341,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:11.826872,187,0.5345945358276367,0.5710686445236206,0.6985024809837341,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:12.028500,188,0.5340423583984375,0.5210713148117065,0.6985026001930237,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:12.244020,189,0.5334892272949219,0.4710739850997925,0.6985026001930237,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:12.465456,190,0.5329351425170898,0.42108047008514404,0.6985026001930237,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:12.685264,191,0.5323829650878906,0.37108123302459717,0.6985026597976685,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:12.895731,192,0.5318288803100586,0.3210839033126831,0.6985026597976685,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:13.109741,193,0.5318288803100586,0.3210839033126831,0.6985026597976685,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:13.323714,194,0.531275749206543,0.27108657360076904,0.6985026597976685,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:13.526600,195,0.531275749206543,0.27108657360076904,0.6985026597976685,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:13.740534,196,0.5307216644287109,0.22108924388885498,0.6985027194023132,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:13.946361,197,0.5301685333251953,0.17109382152557373,0.6985027194023132,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:14.165829,198,0.5296144485473633,0.12109649181365967,0.6985027194023132,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:14.383576,199,0.5290613174438477,0.07110106945037842,0.6985028386116028,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:14.603058,200,0.528508186340332,0.021101832389831543,0.6985028386116028,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:14.824189,201,0.5279550552368164,-0.028893589973449707,0.6985028386116028,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:15.042554,202,0.527400016784668,-0.07889091968536377,0.6985028982162476,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:15.252256,203,0.5268468856811523,-0.12888824939727783,0.6985028982162476,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:15.464183,204,0.5268468856811523,-0.12888824939727783,0.6985028982162476,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:15.667557,205,0.5262937545776367,-0.1788855791091919,0.6985029578208923,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:15.882213,206,0.5257406234741211,-0.22888100147247314,0.6985029578208923,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:16.087928,207,0.5251865386962891,-0.2788783311843872,0.6985029578208923,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:16.306509,208,0.524632453918457,-0.3288775682449341,0.6985030174255371,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:16.513555,209,0.5240793228149414,-0.37887299060821533,0.6985030770301819,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:16.706500,210,0.5235252380371094,-0.4288684129714966,0.6985030770301819,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:16.921950,211,0.5235252380371094,-0.4288684129714966,0.6985030770301819,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:17.126870,212,0.522972583770752,-0.47886574268341064,0.6985031366348267,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:17.329105,213,0.5224189758300781,-0.5288640260696411,0.6985031962394714,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:17.542621,214,0.5218658447265625,-0.5788613557815552,0.6985031962394714,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:17.760082,215,0.5213127136230469,-0.6288577318191528,0.6985031962394714,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:17.972890,216,0.5207586288452148,-0.6788531541824341,0.6985031962394714,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:18.176260,217,0.5202064514160156,-0.7288514375686646,0.698503315448761,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:18.391666,218,0.5196523666381836,-0.7788468599319458,0.698503315448761,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:18.604465,219,0.5190982818603516,-0.8288470506668091,0.698503315448761,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:18.818133,220,0.5185465812683105,-0.8788424730300903,0.6985033750534058,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:19.038209,221,0.5179924964904785,-0.9288398027420044,0.6985033750534058,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
2025-07-03T21:29:19.253869,222,0.5174388885498047,-0.9788371324539185,0.6985034346580505,-4.7646722123317886e-08,4.764671857060421e-08,-1.570796251296997
